pct_3_sem,GSRAII Index_x,category,gsrai_gt_up,gsrai_gt_down,gsrai_lt_up,gsrai_lt_down,FEDFUNDS,CPALTT01USM657N,VIXCLS,DGS10,AAA10Y,BAMLH0A0HYM2EY,GEPUCURRENT,DGS3MO,acwi_log_diff,pmi_us_gt_50_up,pmi_us_gt_50_down,pmi_us_lt_50_up,pmi_us_lt_50_down,BAMLEMCBPIOAS,USTREASURY/HQMYC: 10.0-20.0,USTREASURY/YIELD: 10 YR-20 YR
-0.649018458526418,-0.35,1.0,0,0,0,1,6.5,0.0,16.53,5.73,1.79,12.44,54.130279447778726,6.31,0.0083533593054034,0.0,0.0,0.0,1.0,4.27,-0.1299999999999999,-0.22999999999999954
-4.485545051502571,-0.39,1.0,0,0,0,1,6.52,0.520833333333312,17.53,5.68,1.83,12.41,60.9502983985321,6.27,0.00757917136812,0.0,0.0,0.0,1.0,4.28,-0.21999999999999975,-0.27000000000000046
-3.559795889044115,-0.34,1.0,0,0,1,0,6.52,0.520833333333312,18.46,5.73,1.81,12.29,60.9502983985321,6.14,-0.0290535611041689,0.0,0.0,0.0,1.0,4.26,-0.21999999999999975,-0.2599999999999998
-3.433572610172775,-0.37,0.0,0,0,0,1,6.52,0.520833333333312,18.52,5.84,1.86,12.31,60.9502983985321,6.14,-0.0212290643420083,0.0,0.0,0.0,1.0,4.3,-0.21999999999999975,-0.3200000000000003
-1.4786712939877988,-0.65,0.0,0,0,0,1,6.52,0.520833333333312,20.74,5.85,1.84,12.51,60.9502983985321,6.16,-0.015779564403085,0.0,0.0,0.0,1.0,4.42,-0.21999999999999975,-0.33000000000000007
-2.00380530850095,-0.6,0.0,0,0,0,1,6.52,0.520833333333312,20.57,5.8,1.84,12.72,60.9502983985321,6.23,-0.0019607566263844,0.0,0.0,0.0,1.0,4.44,-0.3600000000000003,-0.33000000000000007
-2.648358094930947,-0.72,0.0,0,0,0,1,6.51,0.172711571675311,22.71,5.82,1.81,12.84,68.98672275047001,6.24,-0.0118914765769014,0.0,0.0,0.0,1.0,4.53,-0.3600000000000003,-0.29000000000000004
-0.5206478737640241,-1.23,0.0,0,0,0,1,6.51,0.172711571675311,27.6,5.73,1.84,13.15,68.98672275047001,6.19,-0.0349502739507585,0.0,0.0,0.0,1.0,4.84,-0.3600000000000003,-0.3199999999999994
-0.3815535340740195,-1.03,0.0,0,0,0,1,6.51,0.172711571675311,24.24,5.64,1.85,13.38,68.98672275047001,6.31,0.0039475879458598,0.0,0.0,0.0,1.0,5.01,-0.3600000000000003,-0.3100000000000005
3.0230676690267577,-0.93,0.0,0,0,1,0,6.51,0.172711571675311,26.47,5.72,1.74,13.47,68.98672275047001,6.35,0.0006804328888136,0.0,0.0,0.0,1.0,5.02,-0.3600000000000003,-0.2400000000000002
0.24402009276567327,-0.84,0.0,0,0,1,0,6.51,0.0574712643678088,23.67,5.83,1.71,13.67,109.0980561781584,6.38,0.033052335529319,0.0,0.0,0.0,1.0,5.07,-0.4300000000000006,-0.2599999999999998
0.2711385686397838,-0.98,0.0,0,0,0,1,6.51,0.0574712643678088,28.53,5.82,1.7,13.74,109.0980561781584,6.37,-0.0328647113533936,0.0,0.0,0.0,1.0,5.14,-0.4300000000000006,-0.25
2.5940908697243303,-1.05,0.0,0,0,0,1,6.51,0.0574712643678088,24.81,5.71,1.76,13.8,109.0980561781584,6.35,-0.0081200621076786,0.0,0.0,0.0,1.0,5.13,-0.4300000000000006,-0.2599999999999998
1.5821406969262153,-1.24,0.0,0,0,0,1,6.51,0.0574712643678088,26.0,5.63,1.76,14.12,109.0980561781584,6.36,-0.0246907550048662,0.0,0.0,0.0,1.0,5.2,-0.4300000000000006,-0.23000000000000043
2.4132141777820637,-1.39,0.0,0,0,0,1,6.4,-0.0574382538770748,27.48,5.52,1.84,14.6,103.23827011180587,6.23,-0.0047331617268823,0.0,0.0,0.0,1.0,5.36,-0.41999999999999993,-0.3000000000000007
0.6058582595793505,-1.11,0.0,0,0,1,0,6.4,-0.0574382538770748,22.41,5.35,1.92,14.56,103.23827011180587,6.09,0.0297751079150563,0.0,0.0,0.0,1.0,5.44,-0.41999999999999993,-0.3600000000000003
2.340386673568551,-1.26,0.0,0,0,0,1,6.4,-0.0574382538770748,26.55,5.2,1.97,14.19,103.23827011180587,6.02,-0.0272738733640957,0.0,0.0,0.0,1.0,5.45,-0.41999999999999993,-0.3899999999999997
1.6879452389920946,-1.21,0.0,0,0,0,1,6.4,-0.0574382538770748,27.55,5.02,2.11,14.2,103.23827011180587,5.27,-0.0121933360820151,0.0,0.0,0.0,1.0,5.54,-0.41999999999999993,-0.5
1.010531477410881,-1.21,0.0,0,0,1,0,6.4,-0.0574382538770748,26.85,5.12,2.04,14.23,103.23827011180587,5.89,0.0187467000966567,0.0,0.0,0.0,1.0,5.43,-0.41999999999999993,-0.46999999999999975
-0.024472355324933748,-1.0,0.0,0,0,1,0,5.98,0.632183908045972,28.67,4.93,2.15,14.02,100.32898309543488,5.12,-0.0054298463154883,0.0,0.0,0.0,1.0,5.57,-0.6000000000000005,-0.5700000000000003
1.8365127235808743,-0.63,0.0,0,0,1,0,5.98,0.632183908045972,24.56,5.25,1.98,13.58,100.32898309543488,5.33,0.0011395657375348,0.0,0.0,0.0,1.0,5.32,-0.6000000000000005,-0.4900000000000002
-1.7290563514367419,-0.5,1.0,0,0,1,0,5.98,0.632183908045972,23.24,5.19,1.96,13.31,100.32898309543488,5.24,0.0162346690608917,0.0,0.0,0.0,1.0,5.33,-0.6000000000000005,-0.47999999999999954
-2.773841229709706,-0.44,1.0,0,0,1,0,5.98,0.632183908045972,22.57,5.29,1.92,13.21,100.32898309543488,5.17,0.0017831564543936,0.0,0.0,0.0,1.0,5.27,-0.6000000000000005,-0.45999999999999996
-6.584006508003737,-0.41,1.0,0,0,1,0,5.49,0.39977155910909,21.95,5.17,1.93,12.76,100.83939426819354,5.06,-0.0005883623461394,0.0,0.0,0.0,1.0,5.11,-0.5800000000000001,-0.4299999999999997
-3.784587573299547,-0.56,0.0,0,0,0,1,5.49,0.39977155910909,22.03,5.03,2.09,12.63,100.83939426819354,5.06,-0.0287859422743043,0.0,0.0,0.0,1.0,5.11,-0.5800000000000001,-0.5199999999999996
-1.8238355309310839,-0.52,1.0,0,0,0,1,5.49,0.39977155910909,22.12,5.11,2.01,12.59,100.83939426819354,5.02,-0.0111965510091245,0.0,0.0,0.0,1.0,5.05,-0.5800000000000001,-0.5599999999999996
-4.496285441985249,-0.78,1.0,0,0,0,1,5.49,0.39977155910909,27.21,5.1,2.02,12.71,100.83939426819354,4.89,-0.0404489614852483,0.0,0.0,0.0,1.0,5.18,-0.5800000000000001,-0.5600000000000005
-5.836291824110629,-0.76,1.0,0,0,0,1,5.31,0.227531285551749,27.43,4.95,2.05,12.56,113.61564755456806,4.84,-0.0044710895240785,0.0,0.0,1.0,0.0,5.18,-0.5899999999999999,-0.5999999999999996
