Date,ACWI,BCOM Index,JPEGCOMP Index,SP500BDT Index
2014-11-11,420.366,117.5562,,388.63
2014-11-12,420.077,117.3225,676.619,388.75
2014-11-13,420.193,115.9414,675.986,388.81
2014-11-14,420.318,116.8782,675.928,389.26
2014-11-17,419.609,117.478,674.506,388.56
2014-11-18,422.638,116.7847,674.814,388.56
2014-11-19,421.926,117.1025,676.35,387.79
2014-11-20,422.096,117.916,676.97,388.24
2014-11-21,425.311,118.1138,679.958,389.02
2014-11-24,426.242,117.2245,680.636,389.41
2014-11-25,426.746,117.6903,681.053,390.73
2014-11-26,428.009,117.4897,682.122,391.46
2014-11-27,427.317,,,391.91
2014-11-28,425.821,112.9451,,392.29
2014-12-01,422.836,114.797,677.052,391.27
2014-12-02,424.145,112.5138,674.892,389.69
2014-12-03,425.027,112.1638,674.823,389.79
2014-12-04,424.394,112.1997,676.481,390.43
2014-12-05,424.752,112.2006,673.774,389.7
2014-12-08,421.719,110.6721,669.344,390.77
2014-12-09,420.22,111.9937,665.194,390.99
2014-12-10,414.766,110.879,659.672,391.69
2014-12-11,414.335,110.6821,658.164,391.43
2014-12-12,408.738,110.7697,649.758,392.64
2014-12-15,403.61,109.7779,640.818,392.22
2014-12-16,403.187,108.2629,635.137,392.46
2014-12-17,407.265,108.8532,647.016,390.96
2014-12-18,415.437,108.5242,654.432,390.53
2014-12-19,418.196,108.66,660.3,391.49
2014-12-22,420.15,107.0226,662.75,392.22
2014-12-23,420.082,107.5993,663.123,390.23
2014-12-24,420.512,106.1649,662.739,390.52
2014-12-25,420.39,,,390.47
2014-12-26,421.272,106.4859,662.485,390.91
2014-12-29,422.049,106.113,662.854,392.07
2014-12-30,419.524,106.1031,662.398,392.6
2014-12-31,417.12,104.3285,662.571,392.98
2015-01-01,417.121,,,393.01
2015-01-02,415.918,103.8614,662.274,394.25
2015-01-05,408.01,103.873,656.53,396.03
2015-01-06,404.051,104.0825,653.311,397.43
2015-01-07,406.058,103.5252,657.054,397.71
2015-01-08,413.842,103.6365,660.241,396.33
2015-01-09,411.688,103.6223,658.89,397.44
2015-01-12,409.874,101.895,656.592,398.84
2015-01-13,410.394,101.2909,656.938,399.01
2015-01-14,407.404,102.3496,658.141,399.44
2015-01-15,406.951,101.7177,660.153,400.71
2015-01-16,409.62,103.3062,659.468,399.42
2015-01-19,410.872,,,400.56
2015-01-20,411.825,101.4993,659.343,399.97
2015-01-21,414.656,102.5472,658.282,398.96
2015-01-22,418.52,101.5883,659.192,398.47
2015-01-23,418.255,101.131,664.921,400.42
2015-01-26,419.21,100.745,663.515,400.44
2015-01-27,417.738,101.3211,663.657,400.48
2015-01-28,413.918,100.2513,664.461,402.98
2015-01-29,414.41,98.7629,664.566,402.26
2015-01-30,410.328,100.8413,664.847,403.87
2015-02-02,414.105,101.3224,667.347,404.12
2015-02-03,419.243,104.0163,669.038,401.8
2015-02-04,419.418,101.6108,667.94,401.75
2015-02-05,422.185,102.4819,669.573,401.43
2015-02-06,420.502,102.6488,668.73,399.16
2015-02-09,418.861,103.5666,668.175,399.18
2015-02-10,421.129,102.1225,663.135,398.25
2015-02-11,419.946,101.6249,662.51,398.42
2015-02-12,424.691,103.0098,666.622,398.62
2015-02-13,427.786,104.472,669.918,397.76
2015-02-16,427.83,,,397.0
2015-02-17,428.199,103.9821,669.008,395.53
2015-02-18,429.212,103.21,669.197,397.33
2015-02-19,429.602,103.2202,668.679,396.66
2015-02-20,431.166,102.7283,667.745,396.51
2015-02-23,431.618,101.7313,666.688,398.66
2015-02-24,432.817,101.9664,669.162,400.4
2015-02-25,433.463,102.7864,671.98,400.91
2015-02-26,432.881,102.1028,672.736,399.9
2015-02-27,432.474,103.4379,673.127,400.39
2015-03-02,433.21,101.8861,673.059,398.44
2015-03-03,431.351,102.0982,672.861,397.83
2015-03-04,429.226,102.0542,671.596,397.78
2015-03-05,429.769,101.6979,671.584,398.19
2015-03-06,424.861,100.7694,668.127,395.25
2015-03-09,424.286,100.3442,666.117,396.3
2015-03-10,417.179,99.1358,662.825,397.59
2015-03-11,416.763,99.3781,663.185,398.04
2015-03-12,420.91,98.9953,665.707,398.14
2015-03-13,418.58,97.5777,661.493,397.61
2015-03-16,423.058,97.3299,660.252,397.68
2015-03-17,422.688,96.9626,659.206,398.34
2015-03-18,426.855,98.1868,661.712,400.71
2015-03-19,426.618,97.9882,666.597,400.35
2015-03-20,431.908,99.5455,671.199,401.42
2015-03-23,432.925,100.1287,673.659,401.61
2015-03-24,431.833,100.0038,675.566,402.63
2015-03-25,428.254,100.3086,676.712,401.59
2015-03-26,425.103,101.0461,674.875,399.35
2015-03-27,424.888,99.3652,675.773,401.16
2015-03-30,428.107,99.2875,676.286,400.89
2015-03-31,424.758,98.123,676.222,401.5
2015-04-01,424.555,99.8963,680.157,403.11
2015-04-02,427.453,99.6875,682.031,402.39
2015-04-03,427.718,,682.61,403.85
2015-04-06,431.353,100.9518,683.616,402.38
2015-04-07,431.317,101.3824,684.988,403.22
2015-04-08,432.469,99.2247,687.406,403.52
2015-04-09,433.997,98.797,688.739,401.91
2015-04-10,435.931,99.4714,689.561,402.27
2015-04-13,434.628,99.0605,689.994,402.69
2015-04-14,436.113,99.6698,690.699,403.45
2015-04-15,436.979,101.4433,690.459,403.5
2015-04-16,438.287,102.31,690.4,403.84
2015-04-17,434.011,101.819,688.373,404.6
2015-04-20,435.818,101.1654,687.906,403.38
2015-04-21,436.82,100.7391,688.783,403.07
2015-04-22,438.118,100.6419,690.614,401.67
2015-04-23,439.614,101.6138,692.068,402.15
2015-04-24,441.565,101.5906,694.427,402.77
2015-04-27,442.17,101.765,694.04,402.75
2015-04-28,442.631,102.061,692.749,401.31
2015-04-29,440.648,103.0634,690.815,399.46
2015-04-30,436.296,103.7471,689.547,398.95
2015-05-01,438.183,103.3993,688.284,397.33
2015-05-04,439.032,103.6961,688.354,396.77
2015-05-05,435.213,104.7285,688.007,395.88
2015-05-06,434.744,104.562,687.108,394.3
2015-05-07,433.257,103.1043,686.05,395.63
2015-05-08,439.276,104.0993,690.289,396.29
2015-05-11,438.099,103.3951,688.487,393.57
2015-05-12,436.868,104.6512,684.793,393.89
2015-05-13,438.193,104.9837,686.381,393.41
2015-05-14,441.22,105.4938,685.787,393.96
2015-05-15,442.362,105.3453,688.554,396.49
2015-05-18,442.615,105.088,688.018,394.58
2015-05-19,441.517,102.8047,685.351,393.74
2015-05-20,441.35,102.9428,685.394,393.5
2015-05-21,442.701,103.7503,688.693,394.88
2015-05-22,441.322,102.5038,688.857,394.0
2015-05-25,441.287,,,394.67
2015-05-26,435.927,100.772,687.768,396.21
2015-05-27,438.316,100.0014,686.395,396.29
2015-05-28,437.387,100.1561,685.598,396.17
2015-05-29,434.515,100.9465,685.851,396.81
2015-06-01,434.232,101.0561,683.49,394.39
2015-06-02,434.986,102.0676,681.975,392.67
2015-06-03,436.44,100.9914,680.208,390.82
2015-06-04,432.925,100.0515,678.651,392.22
2015-06-05,429.378,100.2458,675.649,390.27
2015-06-08,427.35,100.6041,672.658,390.68
2015-06-09,426.952,102.1749,671.629,389.57
2015-06-10,432.731,102.712,669.574,388.24
2015-06-11,433.279,101.4942,670.926,390.41
2015-06-12,431.379,100.5809,672.991,390.31
2015-06-15,428.111,100.2693,670.801,390.59
2015-06-16,429.311,100.5206,669.285,391.18
2015-06-17,429.155,100.523,669.631,391.23
2015-06-18,433.573,100.6035,674.149,390.1
2015-06-19,432.181,99.8353,675.735,391.87
2015-06-22,437.401,100.0458,676.84,389.87
2015-06-23,437.527,100.7234,677.681,388.92
2015-06-24,435.407,100.468,677.935,389.87
2015-06-25,434.25,100.9008,676.616,389.53
2015-06-26,432.752,101.1317,675.032,387.7
2015-06-29,423.349,100.7349,673.045,390.61
2015-06-30,423.509,102.6892,674.243,390.49
2015-07-01,426.015,101.6029,674.992,388.78
2015-07-02,426.011,101.8648,676.391,389.39
2015-07-03,425.079,,,
2015-07-06,420.843,99.1078,675.15,391.91
2015-07-07,419.239,97.5994,674.856,392.92
2015-07-08,414.109,97.8443,674.236,393.35
2015-07-09,417.124,99.0382,675.588,391.09
2015-07-10,423.367,99.3342,675.694,388.59
2015-07-13,427.188,99.5776,675.41,388.56
2015-07-14,429.425,99.4037,674.934,389.0
2015-07-15,429.013,98.4829,674.733,390.07
2015-07-16,432.192,98.0791,676.12,390.13
2015-07-17,431.955,97.5677,676.189,390.44
2015-07-20,431.963,96.2029,675.836,389.84
2015-07-21,431.222,96.3599,675.952,390.35
2015-07-22,428.371,95.3199,676.021,390.73
2015-07-23,427.183,94.3904,674.849,391.77
2015-07-24,422.802,93.2871,673.437,391.72
2015-07-27,419.379,92.1493,670.463,392.36
2015-07-28,422.254,92.8979,670.813,391.78
2015-07-29,425.639,93.045,673.27,391.31
2015-07-30,425.156,92.6245,675.108,391.71
2015-07-31,426.781,91.7827,677.007,392.64
2015-08-03,425.315,90.4331,675.81,393.9
2015-08-04,424.915,91.1156,675.303,392.73
2015-08-05,425.709,90.8273,674.855,391.33
2015-08-06,423.186,90.5323,672.92,391.74
2015-08-07,422.029,90.4799,673.138,393.09
2015-08-10,426.354,92.6227,672.659,391.58
2015-08-11,422.214,91.1178,672.809,393.45
2015-08-12,419.874,90.8315,673.011,392.92
2015-08-13,419.802,90.4538,672.152,391.71
2015-08-14,420.293,90.3553,671.595,391.64
2015-08-17,421.002,89.8147,671.289,392.74
2015-08-18,419.633,89.2938,670.196,391.56
2015-08-19,415.312,88.5264,668.484,392.66
2015-08-20,408.567,89.2297,666.732,393.48
2015-08-21,397.645,87.8048,665.032,393.8
2015-08-24,382.361,85.8531,658.644,394.16
2015-08-25,381.909,86.2752,660.258,391.08
2015-08-26,388.964,85.1383,659.349,389.78
2015-08-27,397.584,87.7216,667.227,390.68
2015-08-28,399.561,89.3579,669.222,390.59
2015-08-31,396.733,90.9328,669.726,390.36
2015-09-01,386.167,88.738,667.453,390.68
2015-09-02,389.22,88.9281,666.54,390.3
2015-09-03,391.029,89.4195,668.709,391.21
2015-09-04,384.494,88.4894,669.163,392.4
2015-09-07,384.647,,,
2015-09-08,391.423,89.3503,668.973,391.34
2015-09-09,392.544,88.2201,670.974,392.11
2015-09-10,391.69,89.1462,669.654,391.28
2015-09-11,391.957,88.9268,669.979,392.16
2015-09-14,390.737,88.5721,670.018,392.2
2015-09-15,393.688,88.571,670.598,389.77
2015-09-16,398.746,89.4589,672.137,389.48
2015-09-17,398.767,89.0314,674.025,391.53
2015-09-18,394.043,87.7272,677.166,393.65
2015-09-21,392.994,88.5615,674.502,391.78
2015-09-22,386.512,87.6693,670.552,393.67
2015-09-23,384.851,87.186,668.781,393.29
2015-09-24,382.543,87.8704,664.04,393.63
2015-09-25,384.3,88.4942,663.183,392.46
2015-09-28,376.395,87.3344,658.812,393.51
2015-09-29,374.058,87.5618,657.035,393.57
2015-09-30,381.651,87.8214,660.477,392.9
2015-10-01,383.232,87.1305,663.64,393.08
2015-10-02,387.706,87.8914,665.987,394.0
2015-10-05,395.123,88.8007,670.62,393.0
2015-10-06,396.23,90.2675,673.203,393.97
2015-10-07,399.982,90.1089,674.961,394.27
2015-10-08,402.071,90.3452,674.851,393.3
2015-10-09,404.805,91.0084,677.88,393.86
2015-10-12,405.214,90.0524,,
2015-10-13,401.802,89.9819,676.341,394.79
2015-10-14,399.819,90.1376,677.396,396.49
2015-10-15,405.492,89.839,680.252,395.66
2015-10-16,407.214,89.7835,683.234,395.84
2015-10-19,406.514,88.5192,682.577,395.84
2015-10-20,405.862,88.829,680.375,395.1
2015-10-21,404.598,88.1843,679.112,396.48
2015-10-22,408.141,88.1748,681.354,396.96
2015-10-23,412.392,87.4464,682.803,396.19
2015-10-26,411.994,86.9614,684.093,397.2
2015-10-27,409.858,86.6234,682.148,397.59
2015-10-28,413.644,87.642,683.718,396.52
2015-10-29,411.345,86.8672,681.867,394.53
2015-10-30,411.249,87.4289,681.339,395.05
2015-11-02,413.403,86.8684,682.555,394.61
2015-11-03,414.378,87.693,685.827,393.79
2015-11-04,413.954,86.5148,686.312,393.8
2015-11-05,413.093,85.826,684.623,393.47
2015-11-06,411.157,85.2346,681.255,391.61
2015-11-09,407.955,84.2369,677.808,391.41
2015-11-10,407.243,84.0446,677.965,391.82
2015-11-11,407.54,83.618,,
2015-11-12,403.115,82.8691,677.943,391.65
2015-11-13,398.779,82.4332,676.314,392.2
2015-11-16,401.283,82.4601,677.067,392.15
2015-11-17,403.668,81.7422,678.85,392.8
2015-11-18,406.977,81.5672,680.015,392.72
2015-11-19,409.607,81.7412,682.401,393.39
2015-11-20,410.398,81.4234,683.85,393.0
2015-11-23,409.082,81.4999,683.942,393.37
2015-11-24,408.597,82.1446,683.984,393.4
2015-11-25,408.967,82.2684,683.504,393.71
2015-11-26,410.367,,,
2015-11-27,409.045,81.0962,683.086,393.76
2015-11-30,407.197,81.0781,680.947,394.15
2015-12-01,411.151,81.7533,680.986,395.82
2015-12-02,407.956,80.3708,680.472,395.63
2015-12-03,403.928,81.2978,676.288,391.97
2015-12-04,407.183,81.7016,676.292,393.29
2015-12-07,405.186,79.5064,677.455,394.43
2015-12-08,401.138,79.169,675.864,393.41
2015-12-09,399.758,79.2466,677.948,393.99
2015-12-10,399.35,79.1544,675.674,393.25
2015-12-11,392.947,78.4224,670.289,394.75
2015-12-14,391.63,77.9609,666.835,391.81
2015-12-15,395.155,77.5781,669.292,391.07
2015-12-16,400.467,77.0807,668.283,390.72
2015-12-17,397.933,76.6045,670.495,391.98
2015-12-18,392.845,77.4523,668.725,392.38
2015-12-21,394.048,77.6985,667.708,392.23
2015-12-22,396.645,77.169,668.263,391.45
2015-12-23,401.689,78.1055,669.448,391.06
2015-12-24,402.274,78.4851,669.853,391.73
2015-12-25,402.134,,,
2015-12-28,401.31,77.879,669.945,392.36
2015-12-29,404.585,79.0418,670.752,390.53
2015-12-30,402.192,78.0881,670.755,390.71
2015-12-31,399.362,78.5588,670.712,391.48
2016-01-01,399.366,,,
2016-01-04,391.159,77.9054,670.293,391.97
2016-01-05,391.14,77.6628,671.691,391.79
2016-01-06,386.277,76.6414,671.22,393.32
2016-01-07,377.915,76.6828,669.544,393.6
2016-01-08,374.751,76.7265,668.717,393.85
2016-01-11,373.099,75.1221,667.015,392.99
2016-01-12,373.979,74.4338,664.749,394.21
2016-01-13,370.512,74.63,663.318,394.42
2016-01-14,371.237,74.5594,661.838,393.09
2016-01-15,364.472,73.4877,657.52,393.55
2016-01-18,362.683,,,
2016-01-19,364.613,73.6098,658.449,393.3
2016-01-20,357.322,72.8759,655.106,392.58
2016-01-21,358.449,73.7915,657.214,391.84
2016-01-22,367.97,75.2355,662.051,391.62
2016-01-25,364.838,74.4959,661.085,391.96
2016-01-26,367.633,75.499,662.384,392.31
2016-01-27,367.052,76.1198,664.964,391.94
2016-01-28,367.639,76.1049,667.624,391.96
2016-01-29,375.017,77.2234,669.379,392.98
2016-02-01,375.986,75.9526,668.142,391.88
2016-02-02,369.307,74.85,666.116,393.71
2016-02-03,369.386,76.2718,667.333,392.89
2016-02-04,371.989,76.1419,669.072,393.24
2016-02-05,366.57,75.5965,670.178,393.42
2016-02-08,360.807,75.5048,666.777,395.21
2016-02-09,358.431,74.0028,665.373,394.49
2016-02-10,358.078,73.916,666.01,394.88
2016-02-11,353.352,73.9578,663.719,394.63
2016-02-12,357.073,75.4389,664.579,392.67
2016-02-15,361.631,,,
2016-02-16,365.32,74.7166,667.08,392.41
2016-02-17,370.824,76.0288,672.143,391.9
2016-02-18,371.153,75.7455,674.425,393.68
2016-02-19,369.74,75.1058,674.574,393.94
2016-02-22,374.458,75.9732,677.265,394.15
2016-02-23,370.474,75.1753,677.13,394.77
2016-02-24,368.769,75.7747,677.087,394.86
2016-02-25,372.88,75.7443,679.305,396.13
2016-02-26,373.232,75.4617,681.446,395.13
2016-02-29,371.662,75.9463,682.909,396.38
2016-03-01,378.379,76.0847,684.888,395.02
2016-03-02,381.936,76.4606,686.938,395.64
2016-03-03,384.683,76.8692,689.051,396.7
2016-03-04,387.33,78.3828,690.972,396.26
2016-03-07,387.447,79.296,690.868,396.81
2016-03-08,384.072,78.4241,690.25,398.67
2016-03-09,385.096,79.4445,692.088,397.83
2016-03-10,384.944,79.3796,692.621,398.03
2016-03-11,391.747,79.9471,694.41,398.04
2016-03-14,392.16,79.4295,694.406,399.36
2016-03-15,389.728,78.8207,692.13,400.04
2016-03-16,390.254,79.5999,693.4,400.61
2016-03-17,396.177,81.2888,700.77,402.06
2016-03-18,397.214,80.7557,704.549,403.34
2016-03-21,396.916,80.7885,705.023,402.61
2016-03-22,396.965,81.2301,704.823,402.95
2016-03-23,393.866,79.5757,703.014,404.73
2016-03-24,391.507,79.2517,700.452,404.08
2016-03-25,391.77,,,
2016-03-28,392.655,79.4835,700.67,404.67
2016-03-29,394.529,79.3072,700.752,405.85
2016-03-30,399.152,78.9293,703.817,405.63
2016-03-31,398.255,78.8272,705.692,406.83
2016-04-01,396.009,77.9417,706.361,406.76
2016-04-04,396.168,77.1817,706.238,407.34
2016-04-05,390.677,76.9725,704.674,408.62
2016-04-06,393.714,77.6481,705.598,408.19
2016-04-07,391.177,77.4519,704.684,409.73
2016-04-08,393.83,79.0288,705.783,408.97
2016-04-11,394.167,79.2825,707.86,409.13
2016-04-12,397.121,80.8911,710.015,408.17
2016-04-13,402.528,81.2446,713.895,409.28
2016-04-14,403.849,80.6462,715.467,409.23
2016-04-15,403.585,80.3927,715.339,410.36
2016-04-18,404.492,80.6782,714.695,410.17
2016-04-19,408.748,82.6543,718.022,410.64
2016-04-20,409.052,84.1773,719.549,409.69
2016-04-21,408.26,83.588,718.414,409.83
2016-04-22,406.919,83.0537,716.543,409.79
2016-04-25,405.869,82.8806,714.535,409.76
2016-04-26,406.681,83.8387,713.144,409.45
2016-04-27,406.771,84.309,715.555,411.1
2016-04-28,404.947,84.8377,719.075,411.15
2016-04-29,403.34,85.5205,719.2,412.59
2016-05-02,404.165,84.72,718.787,411.43
2016-05-03,399.774,83.5775,716.812,412.66
2016-05-04,396.232,83.3537,715.056,412.7
2016-05-05,395.416,82.7066,715.672,413.5
2016-05-06,395.656,83.393,716.232,412.44
2016-05-09,395.376,81.7576,716.75,412.75
2016-05-10,399.88,83.3606,717.946,412.88
2016-05-11,397.994,84.7138,720.393,413.5
2016-05-12,397.178,84.7504,721.545,412.58
2016-05-13,393.627,84.4663,722.415,413.73
2016-05-16,396.419,85.1403,722.005,412.64
2016-05-17,395.136,85.7167,722.253,412.6
2016-05-18,394.67,85.3994,719.553,409.8
2016-05-19,391.132,84.6832,714.323,410.64
2016-05-20,393.954,84.8666,715.567,410.56
2016-05-23,393.212,84.3763,714.967,410.73
2016-05-24,397.232,84.1733,715.384,410.55
2016-05-25,400.949,85.1889,716.546,410.43
2016-05-26,401.813,85.354,717.087,412.03
2016-05-27,402.932,85.4675,717.331,411.84
2016-05-30,403.067,,,411.84
2016-05-31,402.574,85.3383,717.055,412.35
2016-06-01,402.183,85.9085,717.898,411.97
2016-06-02,402.487,86.7062,719.902,412.84
2016-06-03,403.869,87.1411,724.337,415.24
2016-06-06,405.914,88.1137,727.023,414.95
2016-06-07,408.257,88.2886,729.432,415.47
2016-06-08,409.663,89.9368,731.496,416.06
2016-06-09,407.096,89.8772,730.835,416.8
2016-06-10,401.366,88.9427,729.436,417.44
2016-06-13,396.411,89.0837,727.342,417.62
2016-06-14,392.806,88.7731,723.805,417.05
2016-06-15,393.788,88.4692,725.236,417.37
2016-06-16,392.14,87.2339,725.574,417.67
2016-06-17,394.116,88.7212,726.192,416.61
2016-06-20,400.998,89.4538,729.1,416.33
2016-06-21,402.213,88.5833,729.32,416.0
2016-06-22,402.223,88.0189,731.334,416.43
2016-06-23,407.686,88.3454,734.226,415.49
2016-06-24,388.265,86.9557,731.657,417.5
2016-06-27,379.692,86.6558,731.885,420.15
2016-06-28,386.143,88.3016,735.847,420.44
2016-06-29,394.603,89.2984,742.821,420.78
2016-06-30,399.29,88.8423,743.81,420.64
2016-07-01,401.069,89.6788,748.175,422.05
2016-07-04,401.412,,,422.05
2016-07-05,397.507,87.4282,750.778,425.03
2016-07-06,395.842,87.5272,750.791,424.74
2016-07-07,396.923,85.5334,751.693,425.39
2016-07-08,400.99,86.4023,755.179,426.55
2016-07-11,404.879,86.0815,758.687,426.03
2016-07-12,408.391,87.4889,757.586,424.66
2016-07-13,409.303,86.9767,758.308,426.12
2016-07-14,411.696,87.1196,758.177,424.75
2016-07-15,411.218,86.6984,757.331,423.43
2016-07-18,412.06,86.5266,756.321,423.78
2016-07-19,410.833,85.7484,756.477,424.51
2016-07-20,412.824,85.1563,756.626,424.12
2016-07-21,412.431,84.952,756.496,424.53
2016-07-22,412.675,84.6352,757.126,424.69
2016-07-25,412.01,83.9236,756.188,424.66
2016-07-26,412.536,83.7215,753.531,424.69
2016-07-27,412.78,83.127,753.977,425.81
2016-07-28,413.121,83.3984,754.624,425.61
2016-07-29,416.088,84.2809,755.38,424.88
2016-08-01,415.653,82.8974,756.149,425.49
2016-08-02,412.953,82.7299,754.465,424.13
2016-08-03,411.855,83.5472,753.69,423.96
2016-08-04,413.17,83.9078,757.297,425.21
2016-08-05,415.582,83.8543,758.841,423.61
2016-08-08,416.79,84.3172,760.954,424.25
2016-08-09,418.865,83.7521,762.584,425.69
2016-08-10,418.802,83.2293,765.032,426.69
2016-08-11,420.832,83.9743,764.828,425.14
2016-08-12,421.021,84.0555,766.587,426.68
2016-08-15,422.03,85.2385,768.247,426.03
2016-08-16,420.182,85.7227,769.182,425.62
2016-08-17,420.036,85.8719,768.818,426.29
2016-08-18,421.495,86.7407,770.675,427.06
2016-08-19,420.115,86.2364,769.831,426.27
2016-08-22,419.971,85.6704,768.782,427.75
2016-08-23,421.371,86.0734,770.104,427.81
2016-08-24,419.285,85.0698,769.228,427.83
2016-08-25,418.516,85.0535,768.285,427.32
2016-08-26,418.418,84.9846,769.572,426.11
2016-08-29,418.036,84.4593,770.107,428.2
2016-08-30,417.767,83.6551,770.373,427.87
2016-08-31,416.613,82.7727,768.964,427.83
2016-09-01,417.351,82.1007,766.75,425.89
2016-09-02,420.17,82.9889,768.074,426.86
2016-09-05,421.278,,,426.86
2016-09-06,423.816,83.3865,771.252,428.29
2016-09-07,424.289,83.9304,775.197,428.15
2016-09-08,423.696,85.1478,774.553,425.83
2016-09-09,414.904,84.0242,768.537,423.94
2016-09-12,415.583,84.0834,764.976,423.74
2016-09-13,410.891,83.0196,763.524,421.74
2016-09-14,410.35,82.6722,760.549,422.82
2016-09-15,413.203,83.0829,760.299,422.46
2016-09-16,411.183,83.2357,759.38,422.66
2016-09-19,413.263,83.6063,760.846,423.04
2016-09-20,413.354,84.2876,762.965,423.42
2016-09-21,417.687,84.9081,767.332,424.15
2016-09-22,422.533,85.5084,773.443,425.66
2016-09-23,420.017,84.3221,771.775,426.26
2016-09-26,416.202,84.8615,768.218,426.75
2016-09-27,417.574,84.1435,769.448,427.65
2016-09-28,418.869,85.1424,770.859,427.49
2016-09-29,417.665,85.2238,771.699,427.97
2016-09-30,418.434,85.342,771.571,426.59
2016-10-03,418.234,85.6046,772.734,426.6
2016-10-04,417.356,85.1508,772.702,425.15
2016-10-05,418.055,85.7159,770.969,424.67
2016-10-06,417.554,85.5129,770.524,424.39
2016-10-07,416.145,85.6414,769.236,424.51
2016-10-10,417.829,86.7571,,424.51
2016-10-11,413.07,86.1764,767.162,424.43
2016-10-12,411.892,85.649,765.993,424.14
2016-10-13,410.0,86.2813,766.797,425.18
2016-10-14,411.209,86.3405,765.093,423.6
2016-10-17,409.823,86.3877,763.418,424.68
2016-10-18,413.388,86.5539,763.218,425.38
2016-10-19,414.85,86.8947,765.082,425.65
2016-10-20,414.268,86.0215,768.013,425.92
2016-10-21,413.537,86.1053,768.746,425.94
2016-10-24,414.998,86.1501,770.028,425.4
2016-10-25,413.902,86.0107,769.595,425.55
2016-10-26,413.236,85.5405,766.474,424.39
2016-10-27,411.833,86.2162,762.322,422.97
2016-10-28,410.943,85.9119,760.654,422.7
2016-10-31,411.015,84.9011,760.273,423.11
2016-11-01,409.384,84.5133,758.834,423.07
2016-11-02,406.352,83.8889,758.051,422.91
2016-11-03,404.832,83.6054,758.631,422.21
2016-11-04,403.096,83.2943,758.592,422.89
2016-11-07,409.345,83.8224,761.497,422.37
2016-11-08,411.057,83.7814,764.908,421.73
2016-11-09,410.94,83.9087,755.022,416.58
2016-11-10,411.751,83.84,742.134,416.23
2016-11-11,409.472,82.3754,,416.23
2016-11-14,407.945,82.3429,721.704,413.8
2016-11-15,410.128,83.279,730.885,413.77
2016-11-16,409.68,82.7663,731.737,414.65
2016-11-17,411.531,82.7271,732.412,413.31
2016-11-18,409.316,83.022,728.152,411.97
2016-11-21,412.299,84.8851,728.88,411.9
2016-11-22,413.367,85.1386,730.102,412.21
2016-11-23,412.565,85.3577,728.141,411.64
2016-11-24,413.134,,,411.64
2016-11-25,414.96,85.0319,727.601,411.61
2016-11-28,413.64,86.066,729.372,412.91
2016-11-29,413.928,84.2773,729.12,413.65
2016-11-30,413.43,86.0015,728.602,412.5
2016-12-01,412.46,86.9186,724.519,411.0
2016-12-02,412.25,87.0416,725.047,412.17
2016-12-05,414.273,88.3476,727.858,412.53
2016-12-06,416.754,88.0266,730.771,412.34
2016-12-07,421.701,87.4726,735.231,413.89
2016-12-08,423.084,87.5661,734.528,412.97
2016-12-09,424.556,88.1431,733.437,411.44
2016-12-12,424.297,88.1761,732.248,411.59
2016-12-13,427.519,87.9224,733.788,411.91
2016-12-14,425.073,87.6267,735.026,411.4
2016-12-15,422.364,86.8356,729.765,410.73
2016-12-16,422.298,87.1333,730.977,410.08
2016-12-19,422.906,86.5687,732.708,411.67
2016-12-20,423.479,86.1569,733.389,411.0
2016-12-21,423.183,86.4032,735.646,411.7
2016-12-22,422.253,86.3305,735.527,411.84
2016-12-23,422.49,86.291,736.075,412.33
2016-12-26,422.39,,,412.33
2016-12-27,422.951,87.5987,736.682,411.75
2016-12-28,421.11,87.7524,737.416,413.19
2016-12-29,422.018,87.6672,738.791,413.87
2016-12-30,421.839,87.5144,739.076,414.91
2017-01-02,422.223,,,414.9
2017-01-03,423.615,86.0673,740.236,415.09
2017-01-04,427.214,87.1718,742.897,415.55
2017-01-05,429.572,87.5294,747.803,417.83
2017-01-06,429.679,87.3673,748.348,416.59
2017-01-09,428.215,86.3434,747.824,417.63
2017-01-10,429.166,86.8542,746.961,417.41
2017-01-11,428.904,87.2102,745.244,417.7
2017-01-12,430.55,88.4857,748.991,417.73
2017-01-13,431.549,88.5432,749.59,415.62
2017-01-16,430.233,,,417.4
2017-01-17,430.333,88.9487,752.939,418.84
2017-01-18,431.1,88.3839,751.077,417.19
2017-01-19,428.841,88.1579,747.386,415.84
2017-01-20,430.221,88.376,747.105,415.76
2017-01-23,430.399,88.5958,749.231,417.48
2017-01-24,432.703,88.7502,749.36,415.8
2017-01-25,436.169,88.3675,747.936,414.84
2017-01-26,435.959,88.2692,747.743,415.37
2017-01-27,435.84,87.977,749.645,416.21
2017-01-30,433.252,87.0293,749.074,415.89
2017-01-31,433.128,87.5922,749.693,416.4
2017-02-01,433.534,88.5422,750.193,415.77
2017-02-02,434.019,88.3999,752.931,415.91
2017-02-03,436.45,87.9428,755.014,415.49
2017-02-06,435.086,87.83,757.015,417.51
2017-02-07,434.725,87.8624,756.207,418.14
2017-02-08,435.893,88.4178,757.947,419.12
2017-02-09,437.232,88.5273,758.614,417.77
2017-02-10,439.012,89.3574,759.825,417.61
2017-02-13,441.144,88.6376,760.783,417.32
2017-02-14,441.136,88.6259,760.369,416.67
2017-02-15,443.671,89.0138,757.721,416.12
