year_week,CPALTT01USM657N,VIXCLS,DGS10,AAA10Y,BAMLH0A0HYM2EY,GEPUCURRENT,DGS3MO,acwi_log_diff,std_5_acwi_log_diff,mean_5_acwi_log_diff,std_15_acwi_log_diff,mean_15_acwi_log_diff,pmi_us_gt_50_up,pmi_us_gt_50_down,pmi_us_lt_50_up,pmi_us_lt_50_down,BAMLEMCBPIOAS,USTREASURY/HQMYC_10.0-20.0,USTREASURY/YIELD_10 YR-20 YR,dxy_log_diff,std_5_dxy_log_diff,mean_5_dxy_log_diff,std_15_dxy_log_diff,mean_15_dxy_log_diff
2019-00,0.190659666524684,21.38,2.67,1.31,7.58,260.7869843329229,2.42,0.00934473959431519,-0.5875865143042767,-0.5875865143042767,-0.47812662995806227,-0.47812662995806227,1.0,0.0,0.0,0.0,3.23,,-0.16000000000000014,6.23856263718603e-05,-0.09619490074588667,-0.09619490074588667,-0.06711635987342819,-0.06711635987342819
2019-01,0.190659666524684,18.19,2.71,1.25,7.13,260.7869843329229,2.43,0.028544648137953398,-0.03217295708322793,-0.03217295708322793,0.40976314363721433,0.40976314363721433,,,,,3.09,,-0.18999999999999995,-0.005306268933420471,-0.16207340949084786,-0.16207340949084786,0.3035603755105063,0.3035603755105063
2019-02,0.190659666524684,17.8,2.79,1.17,6.93,260.7869843329229,2.41,0.021402347518690953,0.12013795874864198,0.12013795874864198,-0.14536701629956325,-0.14536701629956325,,,,,2.93,,-0.16000000000000014,0.006937311032016108,0.04199848925721394,0.04199848925721394,-0.25231666979086764,-0.25231666979086764
2019-03,0.190659666524684,17.42,2.76,1.1,6.96,260.7869843329229,2.39,0.0021424986166291085,-0.4898906224606681,-0.4898906224606681,-0.5374080318451319,-0.5374080318451319,,,,,2.88,,-0.16000000000000014,-0.005642028186814552,0.1344824139606599,0.1344824139606599,-0.058682457517917966,-0.058682457517917966
2019-04,0.422705314009692,16.14,2.7,1.11,6.85,204.19669253739767,2.4,0.01414210729629685,0.5325951552010859,0.5325951552010859,-0.03787230123429147,-0.03787230123429147,0.0,1.0,0.0,0.0,2.82,-0.41999999999999993,-0.17999999999999972,-0.002246921879838008,-0.47397225638136237,-0.47397225638136237,-0.04324770671830716,-0.04324770671830716
2019-05,0.422705314009692,15.72,2.63,1.14,6.82,204.19669253739767,2.43,-0.005537919421234821,-0.4341364673559455,-0.4341364673559455,0.04444617137633148,0.04444617137633148,,,,,2.83,,-0.18999999999999995,0.011008560002862395,0.5558885370068715,0.5558885370068715,0.13990444677071212,0.13990444677071212
2019-06,0.422705314009692,14.91,2.66,1.1,6.65,204.19669253739767,2.43,0.01929015323723944,0.0961978323682925,0.0961978323682925,-0.18347540262159556,-0.18347540262159556,,,,,2.77,,-0.17999999999999972,0.0027591070561991697,-0.6952615591413641,-0.6952615591413641,0.4000170076554006,0.4000170076554006
2019-07,0.422705314009692,13.51,2.65,1.16,6.56,204.19669253739767,2.46,0.011793961260473416,-0.6850391646135543,-0.6850391646135543,-0.022610564827800245,-0.022610564827800245,,,,,2.74,,-0.20999999999999996,-0.0041052531402729535,0.10531958432618768,0.10531958432618768,-0.5388083228120747,-0.5388083228120747
2019-08,0.564135835680577,13.57,2.76,1.14,6.48,248.95239006588093,2.44,0.0031725877237970502,-0.5982177416969208,-0.5982177416969208,0.045158196617344784,0.045158196617344784,0.0,1.0,0.0,0.0,2.65,-0.41999999999999993,-0.2100000000000004,0.00020721738213546454,0.17339080889573355,0.17339080889573355,-0.030059202738518632,-0.030059202738518632
2019-09,0.564135835680577,16.05,2.62,1.2,6.68,248.95239006588093,2.46,-0.021666461576451187,1.483057188734182,1.483057188734182,-0.48347533500101314,-0.48347533500101314,,,,,2.73,,-0.20999999999999996,0.00803789028814218,0.6303618921438283,0.6303618921438283,0.24101068720433658,0.24101068720433658
2019-10,0.564135835680577,12.88,2.59,1.23,6.42,248.95239006588093,2.45,0.02752369510883457,-0.3109676574423397,-0.3109676574423397,0.10227647297600428,0.10227647297600428,,,,,2.63,,-0.2400000000000002,-0.007333672199988229,-0.39117494622881743,-0.39117494622881743,0.040524370989356254,0.040524370989356254
2019-11,0.564135835680577,16.48,2.44,1.23,6.37,248.95239006588093,2.46,-0.005604177083629167,-0.06143848221101997,-0.06143848221101997,0.40726269838568985,0.40726269838568985,,,,,2.63,,-0.25,0.0005795721677815797,0.25462231256715995,0.25462231256715995,-0.030362814382466793,-0.030362814382466793
2019-12,0.564135835680577,13.71,2.41,1.21,6.29,248.95239006588093,2.4,0.00526011930212096,-0.3862841741319465,-0.3862841741319465,-0.3707267071061512,-0.3707267071061512,,,,,2.64,,-0.21999999999999975,0.00652798358127172,-0.1103656896850962,-0.1103656896850962,-0.14792244364869356,-0.14792244364869356
2019-13,0.529500161289074,12.82,2.5,1.17,6.23,190.0222906792592,2.44,0.020419418537455415,0.04113062207508527,0.04113062207508527,0.32206393879864437,0.32206393879864437,0.0,1.0,0.0,0.0,2.62,-0.5099999999999998,-0.2200000000000002,0.0011403388349892265,-0.9508742533960753,-0.9508742533960753,0.20351717453396337,0.20351717453396337
2019-14,0.529500161289074,12.01,2.56,1.15,6.11,190.0222906792592,2.44,0.004335157169151118,-0.5109480606984632,-0.5109480606984632,0.22682157167364855,0.22682157167364855,,,,,2.58,,-0.21999999999999975,-0.004352597589248944,-0.28670967830482985,-0.28670967830482985,-0.6518086532814743,-0.6518086532814743
2019-15,0.529500161289074,12.09,2.57,1.12,6.14,190.0222906792592,2.42,0.000767027079143677,-1.3023827457749675,-1.3023827457749675,-0.8744973820476534,-0.8744973820476534,,,,,2.57,,-0.20999999999999996,0.004178035406162176,0.9700840612779905,0.9700840612779905,-0.27970962516842407,-0.27970962516842407
2019-16,0.529500161289074,12.73,2.51,1.18,6.11,190.0222906792592,2.42,0.003919896892254917,1.2746296358624405,1.2746296358624405,-0.3790772389211848,-0.3790772389211848,,,,,2.6,,-0.23000000000000043,0.0064283888407520445,0.4927532918530168,0.4927532918530168,0.8975190352602869,0.8975190352602869
2019-17,0.212875858938411,12.87,2.54,1.19,6.11,238.23985475298144,2.43,0.00211140148990502,0.2954076873895401,0.2954076873895401,-0.2971044904536045,-0.2971044904536045,0.0,1.0,0.0,0.0,2.58,-0.5099999999999998,-0.20999999999999996,-0.004971216113209204,-0.8160249262077839,-0.8160249262077839,-0.12033772644866815,-0.12033772644866815
2019-18,0.212875858938411,16.04,2.47,1.25,6.32,238.23985475298144,2.43,-0.026529632784152643,1.0533286426806592,1.0533286426806592,1.3878246947560766,1.3878246947560766,,,,,2.66,,-0.22999999999999998,-0.0019502187346138575,-0.2260049086707031,-0.2260049086707031,-0.3351451150434659,-0.3351451150434659
2019-19,0.212875858938411,15.96,2.39,1.29,6.32,238.23985475298144,2.39,-0.00821586569410119,-0.4032233724822421,-0.4032233724822421,0.42273790791996224,0.42273790791996224,,,,,2.7,,-0.23999999999999977,0.006809190522421274,0.6701133556801336,0.6701133556801336,-0.33604210338856116,-0.33604210338856116
2019-20,0.212875858938411,15.85,2.32,1.32,6.35,238.23985475298144,2.35,-0.010159396611620963,-0.03582912950994292,-0.03582912950994292,-0.3743278691198199,-0.3743278691198199,,,,,2.72,,-0.25,-0.003905775690360778,-0.39969072105067016,-0.39969072105067016,0.22566139982835287,0.22566139982835287
2019-21,0.0199147181481604,18.71,2.14,1.37,6.6,313.53554408652906,2.35,-0.0194951833751252,0.281443453098807,0.281443453098807,-0.11897707276349846,-0.11897707276349846,0.0,1.0,0.0,0.0,2.89,-0.56,-0.25,0.0014025175950124662,0.2654460556971596,0.2654460556971596,-0.02882947778760264,-0.02882947778760264
2019-22,0.0199147181481604,16.3,2.09,1.39,6.3,313.53554408652906,2.28,0.03521975084420963,0.49612225359319206,0.49612225359319206,0.05381372979926678,0.05381372979926678,,,,,2.9,,-0.27,-0.012414335888824554,0.2015297343213416,0.2015297343213416,0.6678203733796233,0.6678203733796233
2019-23,0.0199147181481604,15.28,2.09,1.4,6.15,313.53554408652906,2.2,0.0025724305812529127,-1.8513010944803654,-1.8513010944803654,0.4001531443332705,0.4001531443332705,,,,,2.82,,-0.29000000000000004,0.01059170403705023,0.18333631806228187,0.18333631806228187,0.06539283357540496,0.06539283357540496
2019-24,0.0199147181481604,15.4,2.07,1.29,5.83,313.53554408652906,2.11,0.023661768568614426,1.7062740885798928,1.7062740885798928,0.08802490956996616,0.08802490956996616,,,,,2.73,,-0.30000000000000027,-0.013953330742393149,0.5600924842373206,0.5600924842373206,-0.24727802419237643,-0.24727802419237643
2019-25,0.0199147181481604,15.08,2.0,1.25,5.89,313.53554408652906,2.12,0.00025985242057339266,-0.9907054955556607,-0.9907054955556607,-0.5400069128559306,-0.5400069128559306,,,,,2.72,,-0.31000000000000005,-0.0009357941935828839,-1.8906310648665863,-1.8906310648665863,0.34985383181868024,0.34985383181868024
2019-26,0.167094162245338,13.28,2.04,1.22,5.89,259.246682419035,2.23,0.011522042088882543,-0.027917409859597658,-0.027917409859597658,0.16278732893945555,0.16278732893945555,0.0,1.0,0.0,0.0,2.58,-0.6200000000000001,-0.2999999999999998,0.0119536518697241,0.9258101952209656,0.9258101952209656,-0.06630740047797859,-0.06630740047797859
2019-27,0.167094162245338,12.39,2.12,1.22,5.95,259.246682419035,2.14,0.0018339835402722874,-0.06381161543921582,-0.06381161543921582,-0.344078130227122,-0.344078130227122,,,,,2.6,,-0.2999999999999998,-0.004904799215468762,0.15983525399219237,0.15983525399219237,-0.08782268355541709,-0.08782268355541709
2019-28,0.167094162245338,14.45,2.05,1.26,5.95,259.246682419035,2.06,-0.006498220543367349,-0.02195322821161473,-0.02195322821161473,-0.7848360041993362,-0.7848360041993362,,,,,2.64,,-0.30000000000000027,0.003516174399274878,-0.13409611718777137,-0.13409611718777137,-0.6297577603262491,-0.6297577603262491
2019-29,0.167094162245338,12.16,2.08,1.23,5.82,259.246682419035,2.12,0.007474218239258202,-0.11122047229209828,-0.11122047229209828,-0.011107752620748427,-0.011107752620748427,,,,,2.57,,-0.2999999999999998,0.008803045149833554,0.15265314248200018,0.15265314248200018,0.3453229348607736,0.3453229348607736
2019-30,-0.0050668236082818,17.61,1.86,1.31,5.94,315.4148484828396,2.06,-0.03167932435861687,1.3284474742117085,1.3284474742117085,0.9011974900586156,0.9011974900586156,0.0,0.0,0.0,1.0,2.72,-0.6099999999999999,-0.30000000000000004,0.0006527814841869895,-0.23853021266784633,-0.23853021266784633,0.3424547587274271,0.3424547587274271
2019-31,-0.0050668236082818,17.97,1.74,1.35,5.96,315.4148484828396,2.0,-0.008642714808305875,-0.3113432626986859,-0.3113432626986859,0.8722076674206782,0.8722076674206782,,,,,2.79,,-0.2899999999999998,-0.005962229714398861,-1.2803988893104186,-1.2803988893104186,-0.41139577102417074,-0.41139577102417074
2019-32,-0.0050668236082818,18.47,1.55,1.36,5.96,315.4148484828396,1.87,-0.012485142912130017,0.04471292596912225,0.04471292596912225,-0.054684089044927525,-0.054684089044927525,,,,,3.03,,-0.27,0.006655343453567047,1.6555689447109532,1.6555689447109532,-0.004111508110428963,-0.004111508110428963
2019-33,-0.0050668236082818,19.87,1.52,1.36,5.74,315.4148484828396,1.97,-0.005454758058020727,-0.25910911026855765,-0.25910911026855765,-0.8479714661300883,-0.8479714661300883,,,,,3.01,,-0.30000000000000004,-0.00512816397968419,-0.11663551518581197,-0.11663551518581197,-0.035309727576876115,-0.035309727576876115
2019-34,-0.0050668236082818,18.98,1.5,1.35,5.59,315.4148484828396,1.99,0.01963254210931845,0.04458706203889061,0.04458706203889061,-0.05748383399144191,-0.05748383399144191,,,,,3.02,-0.5699999999999998,-0.28,0.012983759594331486,0.2803360413771175,0.2803360413771175,0.07147300823937222,0.07147300823937222
2019-35,0.0783448576930001,15.0,1.55,1.36,5.54,271.6968858691199,1.96,0.019287156114574648,0.3816666862439472,0.3816666862439472,0.3047796609376766,0.3047796609376766,0.0,0.0,0.0,1.0,2.98,,-0.28,-0.005291178529727121,-0.23068999129159243,-0.23068999129159243,0.024644359737953116,0.024644359737953116
2019-36,0.0783448576930001,13.74,1.9,1.35,5.64,271.6968858691199,1.96,0.012983058169675698,-0.5950509717308883,-0.5950509717308883,0.422315406230357,0.422315406230357,,,,,2.74,,-0.27,-0.0013933315585886615,-0.621839108660881,-0.621839108660881,-0.1917415698386934,-0.1917415698386934
2019-37,0.0783448576930001,15.32,1.74,1.29,5.52,271.6968858691199,1.91,-0.003921391201810558,-1.764285032675798,-1.764285032675798,-0.32532740620219713,-0.32532740620219713,,,,,2.8,,-0.25,0.0026020241341459145,0.03468401832369954,0.03468401832369954,-0.26196413388763584,-0.26196413388763584
2019-38,0.0783448576930001,17.22,1.69,1.31,5.62,271.6968858691199,1.8,-0.011158613518384305,1.1308744327484912,1.1308744327484912,-0.8850611183991971,-0.8850611183991971,,,,,2.87,,-0.26,0.006031735403580673,0.7687054358612528,0.7687054358612528,0.2984387414986678,0.2984387414986678
2019-39,0.228619055223,17.04,1.52,1.36,5.8,256.5792617256625,1.71,-0.009443470190043778,1.13874211333207,1.13874211333207,0.8427665919337068,0.8427665919337068,0.0,0.0,0.0,0.0,2.93,-0.5499999999999998,-0.29000000000000004,-0.0030416814327883335,-0.4494601864482599,-0.4494601864482599,0.1182016152578327,0.1182016152578327
2019-40,0.228619055223,15.58,1.76,1.3,5.75,256.5792617256625,1.68,0.012133529168107417,-0.08840474418137574,-0.08840474418137574,-0.09074398783173966,-0.09074398783173966,,,,,2.79,,-0.28,-0.00514437309435682,0.4309325905945296,0.4309325905945296,-0.13543705257982647,-0.13543705257982647
2019-41,0.228619055223,14.25,1.76,1.27,5.64,256.5792617256625,1.66,0.007870926003852528,-0.6944441662872942,-0.6944441662872942,0.17981059716345066,0.17981059716345066,,,,,2.78,,-0.30000000000000004,-0.010420222824311076,0.32251383940828776,0.32251383940828776,0.6772680338475581,0.6772680338475581
2019-42,0.228619055223,12.65,1.8,1.24,5.57,256.5792617256625,1.66,0.012325372205272323,-0.3553903704195334,-0.3553903704195334,0.10622073475576016,0.10622073475576016,,,,,2.68,,-0.30000000000000004,0.005627523013399422,-0.9543209133146009,-0.9543209133146009,0.06950398150730096,0.06950398150730096
2019-43,-0.0536243034669465,12.3,1.73,1.29,5.71,251.1549032039869,1.52,0.013066635362938919,0.1696373003632551,0.1696373003632551,-0.40870494118987577,-0.40870494118987577,0.0,0.0,0.0,1.0,2.72,-0.5800000000000001,-0.2999999999999998,-0.006069634669214318,0.20877586380151048,0.20877586380151048,-0.608517003234114,-0.608517003234114
2019-44,-0.0536243034669465,12.07,1.94,1.23,5.78,251.1549032039869,1.55,0.008280993198251867,-0.8269535375684169,-0.8269535375684169,0.15002871214377472,0.15002871214377472,,,,,2.64,,-0.33000000000000007,0.011391182113146013,0.3122736595395839,0.3122736595395839,-0.1204918555617294,-0.1204918555617294
2019-45,-0.0536243034669465,12.05,1.84,1.26,5.75,251.1549032039869,1.57,0.0036601741959490855,0.612583061376555,0.612583061376555,-0.40863310321881674,-0.40863310321881674,,,,,2.68,,-0.32000000000000006,-0.003605773137499074,-0.7748678309221959,-0.7748678309221959,0.14752475235346638,0.14752475235346638
2019-46,-0.0536243034669465,12.34,1.77,1.26,5.8,251.1549032039869,1.58,-0.003488994111321635,0.07111981398910577,0.07111981398910577,-0.8546446538218266,-0.8546446538218266,,,,,2.7,,-0.31000000000000005,0.002761517837458256,0.24499353152168032,0.24499353152168032,-0.4268595392891183,-0.4268595392891183
2019-47,-0.0536243034669465,12.62,1.78,1.17,5.7,251.1549032039869,1.59,0.0061668279495266445,-0.24978042777666049,-0.24978042777666049,0.5447141568554436,0.5447141568554436,,,,,2.72,-0.5699999999999998,-0.2899999999999998,3.05276707919889e-05,-1.2209651612305563,-1.2209651612305563,-0.18196713459911096,-0.18196713459911096
2019-48,-0.0909769525053793,13.62,1.84,1.19,5.62,263.5560644518995,1.53,0.0025958833039923745,0.7445064102747727,0.7445064102747727,-0.00713058313377392,-0.00713058313377392,0.0,0.0,0.0,1.0,2.7,,-0.30000000000000004,-0.005847760996390347,1.1067752576416152,1.1067752576416152,0.4339189573910416,0.4339189573910416
2019-49,-0.0909769525053793,12.63,1.82,1.15,5.42,263.5560644518995,1.57,0.01315841846031209,0.26927378311624556,0.26927378311624556,0.30493229775350633,0.30493229775350633,,,,,2.68,,-0.2899999999999998,-0.005418954924900032,0.30239279194157637,0.30239279194157637,0.3792556958840305,0.3792556958840305
2019-50,-0.0909769525053793,12.51,1.92,1.09,5.29,263.5560644518995,1.58,0.013634266300048712,-0.867422387290632,-0.867422387290632,0.713893774505551,0.713893774505551,,,,,2.57,,-0.29000000000000004,0.005316595541014144,0.10596578310638691,0.10596578310638691,-0.5592287475491754,-0.5592287475491754
2019-51,-0.0909769525053793,13.43,1.88,1.1,5.27,263.5560644518995,1.57,0.006808033758488765,0.019449187643683186,0.019449187643683186,-0.12452216333497096,-0.12452216333497096,,,,,2.59,,-0.30000000000000027,-0.007923621557621219,0.24935233511086347,0.24935233511086347,-0.001239043045556336,-0.001239043045556336
2019-52,-0.0909769525053793,13.78,1.92,1.12,5.33,263.5560644518995,1.55,-0.0028301655686616403,-0.19224749177896167,-0.19224749177896167,-0.25705616390311,-0.25705616390311,,,,,2.58,-0.5300000000000002,-0.33000000000000007,-0.005483490885347382,0.512741257973068,0.512741257973068,0.39704449114232687,0.39704449114232687
2020-00,0.387976993781487,14.02,1.8,1.14,5.25,226.41482781353864,1.52,0.002736661375459838,0.4973747896127531,0.4973747896127531,-0.558187390137465,-0.558187390137465,1.0,0.0,0.0,0.0,2.59,,-0.30999999999999983,0.0046473920118236395,-0.8831062213233859,-0.8831062213233859,0.16697584307025945,0.16697584307025945
2020-01,0.387976993781487,12.56,1.83,1.16,5.17,226.41482781353864,1.54,0.006429612333848635,0.06273807244891136,0.06273807244891136,-0.21821944890908215,-0.21821944890908215,,,,,2.5,,-0.31000000000000005,0.005334883967221902,0.37310342068470803,0.37310342068470803,-0.01209175665149188,-0.01209175665149188
2020-02,0.387976993781487,12.1,1.84,1.17,5.06,226.41482781353864,1.56,0.015289676615394184,0.15742552744444033,0.15742552744444033,0.6517068835114886,0.6517068835114886,,,,,2.42,,-0.32000000000000006,0.0025646037384189787,-0.8195890278027251,-0.8195890278027251,-0.1450957654007525,-0.1450957654007525
2020-03,0.387976993781487,14.56,1.7,1.12,5.23,226.41482781353864,1.54,-0.010328727062476733,-0.21780772945300472,-0.21780772945300472,-0.04223570508669896,-0.04223570508669896,,,,,2.5,,-0.30000000000000004,0.002527385604957558,-0.030455126312800423,-0.030455126312800423,-0.2892388456272656,-0.2892388456272656
2020-04,0.274061813149543,18.84,1.51,1.31,5.43,228.36843064243712,1.55,-0.025913472802340694,0.529316129960169,0.529316129960169,0.33163470691843966,0.33163470691843966,1.0,0.0,0.0,0.0,2.67,-0.56,-0.32000000000000006,-0.004742816571196821,0.6494052036684442,0.6494052036684442,-0.08006068006962257,-0.08006068006962257
2020-05,0.274061813149543,15.47,1.59,1.18,5.21,228.36843064243712,1.56,0.026375613463509737,0.5651692593764392,0.5651692593764392,0.05082328692443032,0.05082328692443032,,,,,2.56,,-0.2999999999999998,0.013199289929353986,0.3422524438228405,0.3422524438228405,0.31409780158007433,0.31409780158007433
2020-06,0.274061813149543,13.68,1.59,1.2,5.03,228.36843064243712,1.58,0.011284686213010929,-0.9683427340758185,-0.9683427340758185,0.11803640016266825,0.11803640016266825,,,,,2.5,,-0.2999999999999998,0.004448765729279979,-0.7506970114504988,-0.7506970114504988,0.40300770049585943,0.40300770049585943
2020-07,0.274061813149543,17.08,1.46,1.28,5.02,228.36843064243712,1.56,-0.012802703799445979,0.20831019802550688,0.20831019802550688,-0.29245790226048946,-0.29245790226048946,,,,,2.52,,-0.29000000000000004,0.0013912274279274874,0.686139876391017,0.686139876391017,0.07836260971148407,0.07836260971148407
2020-08,0.274061813149543,40.11,1.13,1.57,6.07,228.36843064243712,1.27,-0.1105267939300401,1.7538828531194033,1.7538828531194033,1.4534888553178376,1.4534888553178376,,,,,3.08,-0.5800000000000001,-0.33000000000000007,-0.011449307921882911,0.3280166854260641,0.3280166854260641,-0.29023939198897536,-0.29023939198897536
